"word";"F"
"1 époustouflante on voyait mal comment la deuxième pouvait rivalisé .";2
"1ère saison , une vraie bombe qui percera j' espère .";2
"2 , ce qui en soit me laisse déjà perplexe .";2
"2 . 0 ? A coups de morphine , peut-être .";2
"2 . Mais au pire , je relirai le bouquin .";2
"2 . On aura rarement entendu une VF plus atroce .";2
"2004 ' ( si je puis dire ) à présent .";2
"2017 pour une série sortie en 2016 JE conseil fortement !";2
"20 1x02 - eps1 . 1_ones-and-zer0es .";2
"2 en regardant Michael Madsen en spandex blanc moule-paquet crade :";2
"2 premiers épisodes moyen . Bonjour à tous !";2
"3 ! Mr Robot meilleur série de tous les temps ?";2
"3 . Va-t -on retrouver des scènes de cette intensité ?";2
"4 , j' ai peur de crever pour de bon .";2
"5 / 10 Résumé : Le livre de K .";2
"5 Ambiance visuelle : 4 , 5 / 5 Musique :";2
"6 , qui contenaient vraiment le meilleur de la série .";2
"6 / 10 ) Je ne vais pas vous mentir .";2
"6 . TYRELL WELLICK . Le jeune cadre hyper ambitieux .";2
"60 . L' amérique du nord divisée en 3 parties .";2
"6 moins original que ceux du début de la série .";2
"7 pour Simon mais je vous recommande Lie to Me !";2
"8 , suite à l' enthousiasmante fin de saison 3 !";2
"9 à 12 , Sam Esmail synthétise toutes les intrigues :";2
"à aller ? Et nous pouvons aller encore plus loin .";2
"a assassiné la femme et la fille de Patrick Jane .";2
"à autre chose et qu' il puisse reconstruire sa vie .";2
"à avoir des sentiments . Mais non .";2
"a besoin de lui . C' est vraiment admirable .";2
"a bien du mal à rester vissé dans la réalité .";2
"à bien progressé en notoriété pour avoir sa propre série .";2
"abnégation dont on peut faire preuve pour de l’ argent .";2
"absents de la saison 2 vient hautement rehausser ce sentiment .";2
"absurde et surnaturel qui semble flotté autour de l' enquête .";2
"abusé . Ne cliquez pas avant d' avoir tout vu .";2
"a carrément commencé en livrant un chef d’ œuvre indiscutable .";2
"accapare la moitié voire un peu plus de la saison .";2
"accentue l’ émotion qui se dégage des révélations tant attendues .";2
"accompagnée au second plan par deux personnages féminins très forts .";2
"accord sur tout . Mais malgré tout lancez le pilot .";2
"accrocher à l' écran comme un moustique à un lampadaire .";2
"accros … [ Critique écrite en 2011 ] Saison 4 :";2
"acculturation entre américains et japonais mais une guerre de résistance .";2
"à cela une fidélité incroyable au style de Douglas Adams .";2
"à celle -ci https : / / www .";2
"à ce que K . Dick en faisait :";2
"à ce qui me plait le plus dans la série :";2
"à cette intrigue qui a fait couler tant d' encre .";2
"A chaque episode une nouvelle enquête avec comme fil rouge .";2
"à chemin entre un casino et un parc d' attraction .";2
"à chiens et chats , vu , vu et revu .";2
"à Cold Case ce serait assez malhonnête de mettre moins .";2
"à contrôler l’ univers en craquant les données des multinationales ?";2
"à côté de lui . La suite est mignonne .";2
"à créer cette tension larvée qui transpire de chaque épisode .";2
"acrobaties scénaristiques pour que la saison 4 tienne la route .";2
"acteurs consistants . Déjà accroc au bout de deux épisodes .";2
"acteurs coréens en vogue pouvaient faire partie de la distribution .";2
"acteurs du niveau supérieur , on aurait frôlé la perfection .";2
"acteurs sont dans leurs rôle sans être flamboyants ou prenant .";2
"action . Les acteurs incarnent leurs personnages à la perfection :";2
"actions sont liées et mènent à un but bien précis .";2
"action va se placer dans des Etats-unis partagés en deux .";2
"actrice que j' apprécie pour sa légère justesse de jeu .";2
"actrice qui joue l’ amie d’ Elliott est assez mono-expressive .";2
"actuellement à la télévision . Mr .";2
"actuelles de production maîtrisent pourtant parfaitement cette gestion du rythme .";2
"à d' autres séries . Bye-bye Patrick .";2
"adapter à celle -ci ? À l' apprécier , même ?";2
"addiction au principe de ce thriller cybernétique "" post-finchérien "" .";2
"à défaut de ne pouvoir communiquer par d' autres moyens .";2
"a déjà été fait dans les films travaillant cette problématique .";2
"a déjà été vue dans ce qui concerne les enquêtes .";2
"a de l' Oxyde de fer sur la bande magnétique .";2
"à des années -l de l' esprit des premières saisons .";2
"à des années passées à mater des comédies romantiques cultissimes .";2
"a des capacités extraordinaires . La première :";2
"à destination du "" Man In The High Castle "" .";2
"à des trips hallucinogènes . WOW .";2
"adhésion quasi inconditionnelle à la seconde partie de la saison :";2
"à dire parce que je trouve ce K-Drama quasiment parfait .";2
"à distiller la folie so british dans une série américaine !";2
"adoré suivre les aventures de Jun Pyo et Jan Di .";2
"adresse directement à nous , nous mettant en première ligne .";2
"a du mal à évoluer , ni à se justifier .";2
"a du se débrouiller seul pour en arriver jusque là .";2
"à d’ autres moments les choix de réalisation sont étranges .";2
"a également appris que les USA nous "" espionnaient "" .";2
"à établir une pensée cohérente autour de ces deux notions .";2
"à eux bien choisis et très justes dans leurs rôles .";2
"à faire des pauses . C' est pas un livre .";2
"a fait chier de voir que c' était déjà fini .";2
"a fait prendre mon pied du premier au dernier épisode .";2
"affectionne sans aucun doute , entouré d’ interprètes de talent .";2
"affirmations venues de nulle-part . C' est très peu crédible .";2
"affliger avec des enquêtes intermédiaires inutiles , devient un avantage .";2
"à force de caricaturer maladroitement le personnage british loufoque typique .";2
"agaçant , faire le malin , c' est son crédo .";2
"à garder cet air pseudo mystérieux durant tout le drama .";2
"agente du FBI comme Angela ont des intuitions assez remarquables .";2
"agit de Jane Austen . Comparons les pitch :";2
"agoraphobie , la timidité , le manque de volonté etc .";2
"à Grace Van Pelt , je la trouve plutôt stéréotypée .";2
"agrémentés de nouveaux personnages potentiellement intéressants mais globalement mal exploités .";2
"Ah ben ça alors ? Comme Dexter alors ?";2
"Ah ça y est , ça vous frappe vous aussi .";2
"Ah oui , donc , c' est complètement différent quoi .";2
"ai déjà vu ça quelque part ... "" Matrix "" ?";2
"ai donc décidé de faire une critique en trois temps :";2
"ai en ce moment . Un bon souvenir .";2
"ai entendu parler . Et bien m' en a pris .";2
"aient un véritable intérêt du point de vue du scénario .";2
"ai été plutôt septique face à la fin du drama .";2
"ai eu un coup de coeur dès les premières secondes .";2
"ai eu vraiment un coup de coeur pour ce drama .";2
"aiguilles d' une montre avec le sang de la victime .";2
"aiguilles et qu' on cède au twist du dernier épisode .";2
"ai jamais vu le petit indice , le signe subtil .";2
"ailleurs , dans la série il y a 4 résistants .";2
"aime bien la série Jour J qui exploite ce filon .";2
"aimer et comprendre la série , sa subtilité , etc .";2
"aime se retrouver à leur cotés et résoudre des enquêtes .";2
"ai mise . Finalement j' ai pas été si déçue .";2
"ainsi à dos de grosses corporations en les visant directement .";2
"ai pas accroché et en suis restée à la S02 .";2
"ai pas lu ) n’ échappe pas à la règle :";2
"ai qu' une hâte : la SAISON 2 !";2
"air faussement intellectuel . Mais j' ai fait mon choix :";2
"ait été donné de voir dans ma vie de sériephile !";2
"ai trouvé aucun personnage-miroir . Cheers .";2
"ai vu de mieux depuis le pilote de Breaking Bad .";2
"ajouter cette nouvelle réalité ? On ne sait pas .";2
"a l' air assez crédible et bien mis en scène .";2
"à l' arrêt momentané des autres séries que je suis .";2
"à l' avance ? C' est vraiment vraiment vraiment mauvais !";2
"à l' est et l' empire japonais à l' ouest .";2
"à l' est et le Japon impérial à l' ouest ?";2
"à l' étrange . Un acteur principal hypnotique ou hypnotisé .";2
"à l' imagination , où les persos se tournent autour .";2
"à la dernière saison , du premier au dernier épisode .";2
"à la double vie , Elliot fascine par son ambiguïté .";2
"à la fin , elle en vaut vraiment la peine .";2
"à la fois complexe . Un modèle du genre .";2
"À la fois dans le présent et dans le passé .";2
"à la fois une crainte et une révélation pour Elliot .";2
"à la hauteur de l' oeuvre dont elle est tirée .";2
"à la longue j' aimerais découvrir quelque chose de suffisant .";2
"à la musique qu' on dirait pondue par Trent Reznor .";2
"à la série : celle d' ouvrir trop de pistes .";2
"a le même désavantage que la magie dans le Fantasy :";2
"a le mérite de le faire avec cynisme et humour .";2
"a le twist qu' on sent venir dès le départ .";2
"à leur caricature dans une simplification qui infantilise cette histoire .";2
"à l histoire , à ces événement , à tout .";2
"allait pas au delà de l' anticharisme général du casting .";2
"alléchantes : nous dévoiler l' identité de John le Rouge .";2
"allégorie féroce de la génération Y et de la célébrité .";2
"Allemagne Nazie et l' empire japonais avait gagné la guerre .";2
"allemandes et japonaises se rencontrent , quelle langue parlent -elles ?";2
"allemands , d’ autres jugent ce comportement comme une trahison .";2
"Allemands et les Japonais ont gagné la Seconde Guerre Mondiale .";2
"aller les chercher , collecte-t -il donc toujours les films ?";2
"aller plus vite , mais c' est là le hic .";2
"alliées et la chute de l' Allemagne et du Japon .";2
"Alors bon . Ne soyons pas non plus mauvaise langue .";2
"alors dans une spirale descendante vers le n’ importe quoi .";2
"alors en péril . Dans la série , que nenni .";2
"alors j' ai un peu peur de me faire fusiller .";2
"ALORS JE NE ME SENS PAS D' ÊTRE TROP SÉVÈRE .";2
"alors laissez une chance à Mindy et sa petite bande :";2
"alors n' hésitez pas . Aller direction :";2
"alors posée de façon frontale , avec une urgence inédite .";2
"alors que l' homme est devenu le personnage qui réfléchit .";2
"alors qu’ au final on se rend compte que non .";2
"alors qu’ ils tendent sur une note dramatique ( ex :";2
"alors toute la série devient l' histoire d' un échec :";2
"a lui aussi son moment personnel quand son père réapparait .";2
"à l’ atmosphère et à l’ identité de la série .";2
"a massacré sa famille . Est -ce suffisant pour durer ?";2
"amateurs d' informatique , chacun peut y trouver son compte .";2
"à Matt Smith dans Doctor Who donc c' est cool .";2
"Amazon n’ est définitivement pas faite pour tout le monde .";2
"ambiance de son univers . Sinon ?";2
"ambiance pour un drama qui se veut charmant et innocent !";2
"ambiance prenante . En cela , le pari est réussi .";2
"ambiance sonore et quelques techniques de réalisation propres à lui .";2
"ambiance souhaitée au bon moment et avec la bonne dose .";2
"ambition suffisante pour creuser un minimum la psyché des protagonistes .";2
"amer dans la bouche . Que s' -il passé ?";2
"américaine gagner la seconde guerre mondiale et libérer l' Europe .";2
"américains sous le joug de l' envahisseur nippon ou nazi .";2
"Amérique pleine d’ une tradition typique avec des protagonistes riches .";2
"amis . Il est notamment très proche de Yi Jung .";2
"amis avec beaucoup de précaution et prend soin d' eux .";2
"amitié , influence des médias sur les attentes , etc .";2
"à moins que je ne m’ en souvienne pas ) .";2
"à moitié les bonnes dispositions de cette surprenante saison 1 .";2
"à mon chéri qui m’ a laissé faire -le pauvre- .";2
"À MON ÉCRAN QU' IL DOIT SE SENTIR TRÈS OFFENSÉ .";2
"à montrer qu' il ne faut pas idéaliser les criminels .";2
"amour = 7 saisons pour une excellente série à succès .";2
"amoureuse de ce gars ? C' est impossible .";2
"amoureux d' elle mais que ce soit à sens unique .";2
"ample dimension . Tout d' abord , une excellente idée :";2
"amplifier l' excitation lors de l' aboutissement de cette attente .";2
"amuse bien et on se divertit aux côtés de Jane .";2
"an , mais je me souviens toujours de ma réaction .";2
"an ! [ Critique écrite en 2013 ] Saison 6 :";2
"angoisses , ses souffrances , ses délires ( ou pas ?";2
"Anneaux , sa performance n’ est pas méprisable pour autant .";2
"année à recommander , c' est celle -ci sans hésitation !";2
"année est omniprésente sur le premier tiers de la saison .";2
"années 90 , qui reflète l' inconscient contrarié D' Eliott .";2
"annonce comme l’ une des meilleures surprises de l’ été .";2
"anomalie totale dans le paysage actuel du petit écran américain .";2
"Anonymous , c' est plutôt cool et dans l' actualité .";2
"à nouveau , la magie disparaît dès les premiers épisodes .";2
"anything new , we all know why we do this .";2
"à paraitre excessif . Il n' apparait plus vraiment réel .";2
"à partir de ce moment j' ai clairement classé MR .";2
